"","pays1","pays2","dist"
"39816","New Zealand","Zimbabwe","10753.1979203611"
"39817","Nicaragua","Afghanistan","13272.2006591146"
"39818","Nicaragua","Albania","9896.78223732252"
"39819","Nicaragua","Algeria","7733.53523585156"
"39820","Nicaragua","American Samoa","9619.17004082902"
"39821","Nicaragua","Andorra","8458.87814236318"
"39822","Nicaragua","Angola","10714.1994601972"
"39823","Nicaragua","Anguilla","2161.68083604488"
"39824","Nicaragua","Antarctica","8344.73972483398"
"39825","Nicaragua","Antigua","2286.87220968375"
"39826","Nicaragua","Argentina","4079.98776470855"
"39827","Nicaragua","Armenia","11724.9205784785"
"39828","Nicaragua","Aruba","1434.47328548317"
"39829","Nicaragua","Ascension Island","7946.25120699429"
"39830","Nicaragua","Australia","12624.6862020472"
"39831","Nicaragua","Austria","8992.67434738273"
"39832","Nicaragua","Azerbaijan","11816.8771492063"
"39833","Nicaragua","Azores","5709.4724664075"
"39834","Nicaragua","Bahamas","1122.28904333191"
"39835","Nicaragua","Bahrain","13239.8343889413"
"39836","Nicaragua","Bangladesh","15317.0722575008"
"39837","Nicaragua","Barbados","2544.02429430055"
"39838","Nicaragua","Barbuda","2292.8739698593"
"39839","Nicaragua","Belarus","9724.29962300726"
"39840","Nicaragua","Belgium","8426.12349578303"
"39841","Nicaragua","Belize","330.31754354647"
"39842","Nicaragua","Benin","9071.32890964554"
"39843","Nicaragua","Bermuda","2664.86867621224"
"39844","Nicaragua","Bhutan","15156.7869509581"
"39845","Nicaragua","Bolivia","2867.8664970071"
"39846","Nicaragua","Bonaire","1620.912712429"
"39847","Nicaragua","Bosnia and Herzegovina","9524.85086205018"
"39848","Nicaragua","Botswana","11856.9281927602"
"39849","Nicaragua","Brazil","1830.08601250356"
"39850","Nicaragua","Brunei","16820.1091821461"
"39851","Nicaragua","Bulgaria","10064.701273706"
"39852","Nicaragua","Burkina Faso","8394.84305224712"
"39853","Nicaragua","Burundi","12478.6861561025"
"39854","Nicaragua","Cambodia","16471.4168212158"
"39855","Nicaragua","Cameroon","10065.6881419597"
"39856","Nicaragua","Canada","2956.51363532368"
"39857","Nicaragua","Canary Islands","6813.85414239789"
"39858","Nicaragua","Cape Verde","6169.12206906257"
"39859","Nicaragua","Cayman Islands","509.595470650863"
"39860","Nicaragua","Central African Republic","10655.412010082"
"39861","Nicaragua","Chad","10179.6628556948"
"39862","Nicaragua","Chagos Archipelago","17227.1230824351"
"39863","Nicaragua","Chile","3497.24811179056"
"39864","Nicaragua","China","11941.5141491322"
"39865","Nicaragua","Christmas Island","18549.6042871137"
"39866","Nicaragua","Cocos Islands","19527.9382114818"
"39867","Nicaragua","Colombia","725.875136815046"
"39868","Nicaragua","Comoros","14225.9573968047"
"39869","Nicaragua","Cook Islands","8731.63201808552"
"39870","Nicaragua","Costa Rica","0"
"39871","Nicaragua","Croatia","9344.50037258509"
"39872","Nicaragua","Cuba","713.679952816706"
"39873","Nicaragua","Curacao","1534.79401441847"
"39874","Nicaragua","Cyprus","11248.4339990164"
"39875","Nicaragua","Czech Republic","9106.45067547406"
"39876","Nicaragua","Democratic Republic of the Congo","10755.1247855549"
"39877","Nicaragua","Denmark","8708.91018003911"
"39878","Nicaragua","Djibouti","13282.3560567033"
"39879","Nicaragua","Dominica","1254.09258149743"
"39880","Nicaragua","Dominican Republic","1254.09258149743"
"39881","Nicaragua","Ecuador","1163.02341820611"
"39882","Nicaragua","Egypt","10792.8283138761"
"39883","Nicaragua","El Salvador","36.4374674471908"
"39884","Nicaragua","Equatorial Guinea","10092.7717877127"
"39885","Nicaragua","Eritrea","12563.3937201253"
"39886","Nicaragua","Estonia","9438.2984489567"
"39887","Nicaragua","Ethiopia","12548.1579960475"
"39888","Nicaragua","Falkland Islands","7236.25479153685"
"39889","Nicaragua","Faroe Islands","7801.94613786393"
"39890","Nicaragua","Fiji","10511.9158168835"
"39891","Nicaragua","Finland","8996.10319083368"
"39892","Nicaragua","France","7923.25564761572"
"39893","Nicaragua","French Guiana","3281.66474961085"
"39894","Nicaragua","French Polynesia","6184.81832489952"
"39895","Nicaragua","French Southern and Antarctic Lands","14253.8263176085"
"39896","Nicaragua","Gabon","10234.5983646046"
"39897","Nicaragua","Gambia","7135.62532567405"
"39898","Nicaragua","Georgia","11342.0387376095"
"39899","Nicaragua","Germany","8651.63860057065"
"39900","Nicaragua","Ghana","8677.83915054506"
"39901","Nicaragua","Greece","10015.3949305257"
"39902","Nicaragua","Greenland","5805.17672252969"
"39903","Nicaragua","Grenada","2333.9486828207"
"39904","Nicaragua","Grenadines","2369.74736888008"
"39905","Nicaragua","Guadeloupe","2294.12295771108"
"39906","Nicaragua","Guam","13526.9345875083"
"39907","Nicaragua","Guatemala","243.440757434367"
"39908","Nicaragua","Guernsey","8073.52882966981"
"39909","Nicaragua","Guinea","7167.80399030816"
"39910","Nicaragua","Guinea-Bissau","7167.80399030816"
"39911","Nicaragua","Guyana","2510.38516891141"
"39912","Nicaragua","Haiti","1000.83378209999"
"39913","Nicaragua","Heard Island","14880.7426424938"
"39914","Nicaragua","Honduras","0"
"39915","Nicaragua","Hungary","9489.89570131258"
"39916","Nicaragua","Iceland","7071.86580354645"
"39917","Nicaragua","India","14004.7311957536"
"39918","Nicaragua","Indonesia","14559.7028325248"
"39919","Nicaragua","Iran","11879.3843798336"
"39920","Nicaragua","Iraq","11861.0391322773"
"39921","Nicaragua","Ireland","7529.27561982092"
"39922","Nicaragua","Isle of Man","7913.68764110289"
"39923","Nicaragua","Israel","11581.4981754306"
"39924","Nicaragua","Italy","8826.01342374456"
"39925","Nicaragua","Ivory Coast","8136.49519105674"
"39926","Nicaragua","Jamaica","629.748811758013"
"39927","Nicaragua","Japan","11702.3532770263"
"39928","Nicaragua","Jersey","8105.0919984211"
"39929","Nicaragua","Jordan","11643.2920598667"
"39930","Nicaragua","Kazakhstan","11317.0902512089"
"39931","Nicaragua","Kenya","12785.6173066106"
"39932","Nicaragua","Kiribati","7576.12767886709"
"39933","Nicaragua","Kosovo","9933.81186539413"
"39934","Nicaragua","Kuwait","12728.3942491484"
"39935","Nicaragua","Kyrgyzstan","13101.2644759617"
"39936","Nicaragua","Laos","15816.0174448177"
"39937","Nicaragua","Latvia","9465.8008076128"
"39938","Nicaragua","Lebanon","11562.2656765704"
"39939","Nicaragua","Lesotho","12600.0031770057"
"39940","Nicaragua","Liberia","7853.73971753022"
"39941","Nicaragua","Libya","9422.16309742442"
"39942","Nicaragua","Liechtenstein","8998.0597808552"
"39943","Nicaragua","Lithuania","9493.17513502057"
"39944","Nicaragua","Luxembourg","8670.01071095264"
"39945","Nicaragua","Macedonia","10007.6121599786"
"39946","Nicaragua","Madagascar","14256.3306785302"
"39947","Nicaragua","Madeira Islands","6887.97013942773"
"39948","Nicaragua","Malawi","13072.4916473579"
"39949","Nicaragua","Malaysia","16424.1244373228"
"39950","Nicaragua","Maldives","16684.6553390596"
"39951","Nicaragua","Mali","7588.88529191399"
"39952","Nicaragua","Malta","9686.05793523247"
"39953","Nicaragua","Marshall Islands","10981.405916013"
"39954","Nicaragua","Martinique","2359.65175602087"
"39955","Nicaragua","Mauritania","6986.363230701"
"39956","Nicaragua","Mauritius","15727.7673608265"
"39957","Nicaragua","Mayotte","14439.5284457913"
"39958","Nicaragua","Mexico","455.474073142366"
"39959","Nicaragua","Micronesia","11966.6745532593"
"39960","Nicaragua","Moldova","10177.3041850134"
"39961","Nicaragua","Monaco","8915.04814309616"
"39962","Nicaragua","Mongolia","12534.0293886108"
"39963","Nicaragua","Montenegro","9802.84672930335"
"39964","Nicaragua","Montserrat","2249.460216943"
"39965","Nicaragua","Morocco","6986.09657449134"
"39966","Nicaragua","Mozambique","12869.6386638203"
"39967","Nicaragua","Myanmar","15187.1042160161"
"39968","Nicaragua","Namibia","10935.7296145731"
"39969","Nicaragua","Nauru","11697.5838151856"
"39970","Nicaragua","Nepal","14725.5645996056"
"39971","Nicaragua","Netherlands","8479.74237580518"
"39972","Nicaragua","Nevis","2208.64522231471"
"39973","Nicaragua","New Caledonia","11982.9872409861"
"39974","Nicaragua","New Zealand","9553.64053734441"
"39975","Nicaragua","Niger","8903.20194287941"
"39976","Nicaragua","Nigeria","9325.73186880737"
"39977","Nicaragua","Niue","9670.57173023458"
"39978","Nicaragua","Norfolk Island","12083.8124842819"
"39979","Nicaragua","Northern Mariana Islands","13199.6607686093"
"39980","Nicaragua","North Korea","12684.0532662814"
"39981","Nicaragua","Norway","7858.28105927545"
"39982","Nicaragua","Oman","13681.5613140004"
"39983","Nicaragua","Pakistan","13726.6222193442"
"39984","Nicaragua","Palau","14821.7149728281"
"39985","Nicaragua","Palestine","11598.7200017646"
"39986","Nicaragua","Panama","164.708117600733"
"39987","Nicaragua","Papua New Guinea","13037.2430557188"
"39988","Nicaragua","Paraguay","4138.17320934912"
"39989","Nicaragua","Peru","1502.06326572446"
"39990","Nicaragua","Philippines","15073.4072677988"
"39991","Nicaragua","Pitcairn Islands","6039.66480784784"
"39992","Nicaragua","Poland","9146.99333846783"
"39993","Nicaragua","Portugal","7576.43679787451"
"39994","Nicaragua","Puerto Rico","1659.9785311458"
"39995","Nicaragua","Qatar","13298.8852627183"
"39996","Nicaragua","Republic of Congo","10589.5564856562"
"39997","Nicaragua","Reunion","15502.8028742657"
"39998","Nicaragua","Romania","9821.3592376068"
"39999","Nicaragua","Russia","8279.48239549206"
"40000","Nicaragua","Rwanda","12454.0446655562"
"40001","Nicaragua","Saba","2145.80832047108"
"40002","Nicaragua","Saint Barthelemy","2188.69701025261"
"40003","Nicaragua","Saint Helena","9075.01052304162"
"40004","Nicaragua","Saint Kitts","2187.25549199162"
"40005","Nicaragua","Saint Lucia","2383.65963285976"
"40006","Nicaragua","Saint Martin","2164.33999913081"
"40007","Nicaragua","Saint Pierre and Miquelon","4314.29755416703"
"40008","Nicaragua","Saint Vincent","2369.87012058915"
"40009","Nicaragua","Samoa","9704.9353166112"
"40010","Nicaragua","San Marino","9303.40384083158"
"40011","Nicaragua","Sao Tome and Principe","9970.39107024926"
"40012","Nicaragua","Saudi Arabia","11764.761919026"
"40013","Nicaragua","Senegal","7032.85885576775"
"40014","Nicaragua","Serbia","9729.05193390996"
"40015","Nicaragua","Seychelles","15352.8330089482"
"40016","Nicaragua","Siachen Glacier","14015.0979281829"
"40017","Nicaragua","Sierra Leone","7608.51175068224"
"40018","Nicaragua","Singapore","17964.924168215"
"40019","Nicaragua","Sint Eustatius","2171.85239654885"
"40020","Nicaragua","Sint Maarten","2164.11103131618"
"40021","Nicaragua","Slovakia","9495.88858993005"
"40022","Nicaragua","Slovenia","9311.23025200336"
"40023","Nicaragua","Solomon Islands","11949.9613786752"
"40024","Nicaragua","Somalia","13417.675967861"
"40025","Nicaragua","South Africa","11565.0362195794"
"40026","Nicaragua","South Georgia","8367.92131661301"
"40027","Nicaragua","South Korea","13103.6670718279"
"40028","Nicaragua","South Sandwich Islands","9233.2757037071"
"40029","Nicaragua","South Sudan","11598.9981617639"
"40030","Nicaragua","Spain","7586.45561237272"
"40031","Nicaragua","Sri Lanka","16699.2233981666"
"40032","Nicaragua","Sudan","11169.4050096451"
"40033","Nicaragua","Suriname","2914.11234082303"
"40034","Nicaragua","Swaziland","12972.2454555246"
"40035","Nicaragua","Sweden","8783.82923249454"
"40036","Nicaragua","Switzerland","8754.9254272292"
"40037","Nicaragua","Syria","11489.5084507261"
"40038","Nicaragua","Taiwan","14712.3319295795"
"40039","Nicaragua","Tajikistan","13214.2933655152"
"40040","Nicaragua","Tanzania","12569.1175518941"
"40041","Nicaragua","Thailand","16068.0851291298"
"40042","Nicaragua","Timor-Leste","16180.7819636738"
"40043","Nicaragua","Tobago","2453.90270968735"
"40044","Nicaragua","Togo","8969.7970978239"
"40045","Nicaragua","Tonga","10080.7744139797"
"40046","Nicaragua","Trinidad","2362.37784975275"
"40047","Nicaragua","Tunisia","9153.64012213502"
"40048","Nicaragua","Turkey","10455.2980307016"
"40049","Nicaragua","Turkmenistan","12252.4432703002"
"40050","Nicaragua","Turks and Caicos Islands","1366.09318794709"
"40051","Nicaragua","Uganda","12470.0768107928"
"40052","Nicaragua","UK","7696.13799223071"
"40053","Nicaragua","Ukraine","9830.41441329429"
"40054","Nicaragua","United Arab Emirates","13457.4098253403"
"40055","Nicaragua","Uruguay","5326.49638681136"
"40056","Nicaragua","USA","1066.50469633199"
"40057","Nicaragua","Uzbekistan","12191.5701592831"
"40058","Nicaragua","Vanuatu","11783.2283050724"
"40059","Nicaragua","Vatican","9363.79031056242"
"40060","Nicaragua","Venezuela","1142.35534436681"
"40061","Nicaragua","Vietnam","15643.3316406466"
"40062","Nicaragua","Virgin Islands, British","2004.01355050121"
"40063","Nicaragua","Virgin Islands, US","1968.95743913076"
"40064","Nicaragua","Wallis and Futuna","10178.1885434621"
"40065","Nicaragua","Western Sahara","6983.3015854627"
"40066","Nicaragua","Yemen","13135.9373329003"
"40067","Nicaragua","Zambia","11960.3091258465"
"40068","Nicaragua","Zimbabwe","12365.1063799168"
"40069","Niger","Afghanistan","4577.96371473936"
"40070","Niger","Albania","1910.84261308096"
"40071","Niger","Algeria","0"
"40072","Niger","American Samoa","18840.1129194335"
"40073","Niger","Andorra","2309.30834932015"
"40074","Niger","Angola","1112.05380921031"
"40075","Niger","Anguilla","6721.48537963273"
"40076","Niger","Antarctica","8244.58133896933"
"40077","Niger","Antigua","6601.69154224436"
"40078","Niger","Argentina","7066.60019670825"
"40079","Niger","Armenia","3296.02076269073"
"40080","Niger","Aruba","7557.88092736334"
"40081","Niger","Ascension Island","2463.30685518845"
"40082","Niger","Australia","11388.6839015235"
"40083","Niger","Austria","2549.20879389434"
"40084","Niger","Azerbaijan","3360.83775048311"
"40085","Niger","Azores","3464.45772089781"
"40086","Niger","Bahamas","7673.78738185954"
"40087","Niger","Bahrain","3576.97416480984"
"40088","Niger","Bangladesh","7318.93158968185"
"40089","Niger","Barbados","6425.51385273268"
"40090","Niger","Barbuda","6600.47619771771"
"40091","Niger","Belarus","3251.55580811373"
"40092","Niger","Belgium","2937.73504872597"
"40093","Niger","Belize","9310.3682189785"
"40094","Niger","Benin","0"
"40095","Niger","Bermuda","6793.99217735758"
"40096","Niger","Bhutan","7346.29620266652"
"40097","Niger","Bolivia","7145.98656695226"
"40098","Niger","Bonaire","7383.31911117331"
"40099","Niger","Bosnia and Herzegovina","2193.21336572478"
"40100","Niger","Botswana","2887.72703264013"
"40101","Niger","Brazil","4417.66929343424"
"40102","Niger","Brunei","10682.1772032875"
"40103","Niger","Bulgaria","2164.72516480084"
"40104","Niger","Burkina Faso","0"
"40105","Niger","Burundi","2192.54838950367"
"40106","Niger","Cambodia","9129.28294326254"
"40107","Niger","Cameroon","0"
"40108","Niger","Canada","5988.68627064337"
"40109","Niger","Canary Islands","2073.26867856887"
"40110","Niger","Cape Verde","2458.32528736854"
"40111","Niger","Cayman Islands","8438.18770001218"
"40112","Niger","Central African Republic","307.119857783442"
"40113","Niger","Chad","0"
"40114","Niger","Chagos Archipelago","6726.36390908077"
"40115","Niger","Chile","8242.57666330761"
"40116","Niger","China","5769.73747033927"
"40117","Niger","Christmas Island","10356.3067858303"
"40118","Niger","Cocos Islands","9457.62820008135"
"40119","Niger","Colombia","7441.83931756758"
"40120","Niger","Comoros","4036.88017048249"
"40121","Niger","Cook Islands","17514.3361319541"
"40122","Niger","Costa Rica","8977.64784986161"
"40123","Niger","Croatia","2180.43989678867"
"40124","Niger","Cuba","7851.57963403054"
"40125","Niger","Curacao","7443.75041993241"
"40126","Niger","Cyprus","2138.16817831415"
